,Area/Area_cr,SubsonicOnly,Subsonic/Supersonic,Supersonic/Subsonic,SupersonicOnly
818,2.7572690358073326,0.2158023548744638,7.695737663933328,0.2158023548744638,7.695737663933328
819,2.7598311151980788,0.21559029060160356,7.703625125539097,0.21559029060160356,7.703625125539097
820,2.7623814477042536,0.21537962465255645,7.711475650482466,0.21537962465255645,7.711475650482466
821,2.7649199938980673,0.21517035308871482,7.719289130495348,0.21517035308871482,7.719289130495348
822,2.767446714533945,0.21496247199947915,7.727065457791003,0.21496247199947915,7.727065457791003
823,2.7699615705491327,0.214755977502153,7.734804525066053,0.214755977502153,7.734804525066053
824,2.772464523064302,0.21455086574183824,7.742506225502456,0.21455086574183824,7.742506225502456
825,2.774955533384151,0.21434713289133214,7.750170452769472,0.21434713289133214,7.750170452769472
826,2.7774345629980033,0.21414477515102362,7.757797101025648,0.21414477515102362,7.757797101025648
827,2.7799015735804016,0.2139437887487917,7.765386064920736,0.2139437887487917,7.765386064920736
828,2.7823565269917014,0.21374416993990292,7.772937239597665,0.21374416993990292,7.772937239597665
829,2.784799385278661,0.21354591500691136,7.780450520694465,0.21354591500691136,7.780450520694465
830,2.7872301106750266,0.21334902025955718,7.787925804346179,0.21334902025955718,7.787925804346179
831,2.7896486656021175,0.2131534820346681,7.795362987186791,0.2131534820346681,7.795362987186791
832,2.7920550126694077,0.21295929669605923,7.802761966351124,0.21295929669605923,7.802761966351124
833,2.7944491146751025,0.21276646063443547,7.810122639476735,0.21276646063443547,7.810122639476735
834,2.7968309346067133,0.21257497026729363,7.817444904705789,0.21257497026729363,7.817444904705789
835,2.799200435641632,0.21238482203882506,7.8247286606869375,0.21238482203882506,7.8247286606869375
836,2.8015575811476983,0.21219601241981953,7.831973806577192,0.21219601241981953,7.831973806577192
837,2.803902334683767,0.21200853790756938,7.839180242043759,0.21200853790756938,7.839180242043759
838,2.8062346600002694,0.21182239502577463,7.846347867265891,0.21182239502577463,7.846347867265891
839,2.8085545210397793,0.21163758032444788,7.853476582936726,0.21163758032444788,7.853476582936726
840,2.8108618819375617,0.21145409037982152,7.860566290265097,0.21145409037982152,7.860566290265097
841,2.8131567070221353,0.2112719217942537,7.8676168909773505,0.2112719217942537,7.8676168909773505
842,2.81543896081582,0.21109107119613613,7.8746282873191555,0.21109107119613613,7.8746282873191555
843,2.8177086080352858,0.21091153523980252,7.8816003820572815,0.21091153523980252,7.8816003820572815
844,2.8199656135920983,0.21073331060543682,7.8885330784813945,0.21073331060543682,7.8885330784813945
845,2.8222099425932625,0.2105563939989835,7.895426280405818,0.2105563939989835,7.895426280405818
846,2.8244415603417603,0.21038078215205647,7.902279892171299,0.21038078215205647,7.902279892171299
847,2.8266604323370883,0.21020647182185118,7.909093818646759,0.21020647182185118,7.909093818646759
848,2.8288665242757904,0.2100334597910549,7.915867965231031,0.2100334597910549,7.915867965231031
849,2.831059802051988,0.20986174286775944,7.9226022378545995,0.20986174286775944,7.9226022378545995
850,2.8332402317579093,0.20969131788537343,7.92929654298131,0.20969131788537343,7.92929654298131
851,2.8354077796844104,0.2095221817025361,7.935950787610082,0.2095221817025361,7.935950787610082
852,2.8375624123214984,0.20935433120303065,7.942564879276615,0.20935433120303065,7.942564879276615
853,2.8397040963588487,0.2091877632956994,7.94913872605506,0.2091877632956994,7.94913872605506
854,2.8418327986863208,0.2090224749143588,7.955672236559725,0.2090224749143588,7.955672236559725
855,2.8439484863944693,0.2088584630177154,7.962165319946714,0.2088584630177154,7.962165319946714
856,2.846051126775053,0.20869572458928232,7.96861788591561,0.20869572458928232,7.96861788591561
857,2.848140687321541,0.2085342566372964,7.975029844711103,0.2085342566372964,7.975029844711103
858,2.850217135729614,0.2083740561946361,7.981401107124636,0.2083740561946361,7.981401107124636
859,2.852280439897666,0.20821512031873987,7.9877315844960375,0.20821512031873987,7.9877315844960375
860,2.8543305679272977,0.20805744609152552,7.994021188715116,0.20805744609152552,7.994021188715116
861,2.8563674881238112,0.20790103061930926,8.000269832223287,0.20790103061930926,8.000269832223287
862,2.858391168996701,0.20774587103272676,8.006477428015158,0.20774587103272676,8.006477428015158
863,2.860401579260139,0.20759196448665385,8.012643889640112,0.20759196448665385,8.012643889640112
864,2.8623986878334593,0.20743930816012793,8.018769131203888,0.20743930816012793,8.018769131203888
865,2.864382463841637,0.20728789925627064,8.024853067370127,0.20728789925627064,8.024853067370127
866,2.866352876615768,0.20713773500221044,8.030895613361944,0.20713773500221044,8.030895613361944
867,2.868309895693542,0.20698881264900598,8.036896684963457,0.20698881264900598,8.036896684963457
868,2.870253490819713,0.2068411294715707,8.042856198521326,0.2068411294715707,8.042856198521326
869,2.8721836319465677,0.20669468276859707,8.048774070946262,0.20669468276859707,8.048774070946262
870,2.874100289234389,0.20654946986248235,8.054650219714548,0.20654946986248235,8.054650219714548
871,2.8760034330519204,0.20640548809925435,8.060484562869533,0.20640548809925435,8.060484562869533
872,2.8778930339768185,0.20626273484849816,8.06627701902311,0.20626273484849816,8.06627701902311
873,2.879769062796113,0.20612120750328353,8.072027507357218,0.20612120750328353,8.072027507357218
874,2.881631490506657,0.20598090348009235,8.077735947625277,0.20598090348009235,8.077735947625277
875,2.883480288315574,0.2058418202187475,8.083402260153674,0.2058418202187475,8.083402260153674
876,2.885315427640704,0.20570395518234183,8.089026365843184,0.20570395518234183,8.089026365843184
877,2.887136880111045,0.20556730585716806,8.094608186170415,0.20556730585716806,8.094608186170415
878,2.8889446175671925,0.20543186975264865,8.100147643189233,0.20543186975264865,8.100147643189233
879,2.8907386120617744,0.20529764440126716,8.10564465953217,0.20529764440126716,8.10564465953217
880,2.8925188358598812,0.2051646273585,8.11109915841182,0.2051646273585,8.11109915841182
881,2.894285261439499,0.20503281620274802,8.116511063622237,0.20503281620274802,8.116511063622237
882,2.896037861491931,0.20490220853526958,8.121880299540328,0.20490220853526958,8.121880299540328
883,2.8977766089222206,0.20477280198011436,8.12720679112718,0.20477280198011436,8.12720679112718
884,2.899501476849572,0.20464459418405673,8.132490463929472,0.20464459418405673,8.132490463929472
885,2.9012124386077653,0.20451758281653085,8.137731244080774,0.20451758281653085,8.137731244080774
886,2.902909467745565,0.20439176556956554,8.142929058302911,0.20439176556956554,8.142929058302911
887,2.9045925380271354,0.20426714015772068,8.148083833907284,0.20426714015772068,8.148083833907284
888,2.906261623432441,0.2041437043180229,8.15319549879617,0.2041437043180229,8.15319549879617
889,2.9079166981576505,0.20402145580990327,8.158263981464044,0.20402145580990327,8.158263981464044
890,2.909557736615537,0.2039003924151347,8.163289210998855,0.2039003924151347,8.163289210998855
891,2.9111847134358704,0.2037805119377704,8.168271117083313,0.2037805119377704,8.168271117083313
892,2.9127976034658136,0.2036618122040821,8.173209629996164,0.2036618122040821,8.173209629996164
893,2.9143963817703087,0.20354429106250052,8.178104680613437,0.20354429106250052,8.178104680613437
894,2.915981023632462,0.20342794638355477,8.182956200409704,0.20342794638355477,8.182956200409704
895,2.9175515045539293,0.20331277605981302,8.187764121459304,0.20331277605981302,8.187764121459304
896,2.919107800255291,0.20319877800582403,8.192528376437583,0.20319877800582403,8.192528376437583
897,2.9206498866764288,0.20308595015805891,8.197248898622087,0.20308595015805891,8.197248898622087
898,2.9221777399769,0.20297429047485338,8.20192562189379,0.20297429047485338,8.20192562189379
899,2.923691336536301,0.20286379693635131,8.206558480738268,0.20286379693635131,8.206558480738268
900,2.9251906529546385,0.20275446754444784,8.211147410246886,0.20275446754444784,8.211147410246886
901,2.9266756660526867,0.20264630032273379,8.215692346117967,0.20264630032273379,8.215692346117967
902,2.928146352872347,0.20253929331644072,8.220193224657951,0.20253929331644072,8.220193224657951
903,2.9296026906770027,0.20243344459238602,8.224649982782537,0.20243344459238602,8.224649982782537
904,2.9310446569518724,0.20232875223891916,8.229062558017832,0.20232875223891916,8.229062558017832
905,2.9324722294043557,0.20222521436586796,8.23343088850146,0.20222521436586796,8.23343088850146
906,2.9338853859643788,0.20212282910448634,8.237754912983684,0.20212282910448634,8.237754912983684
907,2.935284104784735,0.20202159460740166,8.242034570828505,0.20202159460740166,8.242034570828505
908,2.9366683642414237,0.20192150904856296,8.246269802014758,0.20192150904856296,8.246269802014758
909,2.9380381429339852,0.20182257062319042,8.250460547137187,0.20182257062319042,8.250460547137187
910,2.939393419685828,0.20172477754772447,8.254606747407514,0.20172477754772447,8.254606747407514
911,2.94073417354456,0.20162812805977604,8.258708344655492,0.20162812805977604,8.258708344655492
912,2.9420603837823114,0.2015326204180771,8.26276528132996,0.2015326204180771,8.26276528132996
913,2.9433720298960537,0.20143825290243236,8.266777500499872,0.20143825290243236,8.266777500499872
